series_index,article_folder,title,cnts_id,source_folder,page_file,hash_status,expected_sha256,actual_sha256,expected_bytes,actual_bytes,expected_pixels,actual_pixels,unit_ids,unit_count_for_page,layout_visual_status,warning
73,73_信仰_1922-03,信仰 觀念의 本體,CNTS-00048065516,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048065516,page_007.jpg,ok,66469fd87ba092c67e257015edd1e2136ec8cad01e2cee0b1abf6129b976b5a2,66469fd87ba092c67e257015edd1e2136ec8cad01e2cee0b1abf6129b976b5a2,280034,280034,1500x2443,1500x2443,unit_7_p7,1,pending_visual_review,
73,73_信仰_1922-03,信仰 觀念의 本體,CNTS-00048065516,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048065516,page_008.jpg,ok,41c986f95aef77062361ef7cffa894dde5993df429b3f9a0449b2782802b89ac,41c986f95aef77062361ef7cffa894dde5993df429b3f9a0449b2782802b89ac,238274,238274,1500x2453,1500x2453,unit_8_p8,1,pending_visual_review,
74,74_信仰_1922-04,信仰 觀念의 本體(續),CNTS-00048051884,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048051884,page_001.jpg,ok,3d53385e0d94a3bc8cd41c24330d1313df560c9c0208b34d8a5fac1aa95c539e,3d53385e0d94a3bc8cd41c24330d1313df560c9c0208b34d8a5fac1aa95c539e,230637,230637,1500x2482,1500x2482,unit_1_p1,1,pending_visual_review,
74,74_信仰_1922-04,信仰 觀念의 本體(續),CNTS-00048051884,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048051884,page_002.jpg,ok,bfff7abb783ad19fbb4915c27af0e52f7faff879e4b591db14662d6728c5b863,bfff7abb783ad19fbb4915c27af0e52f7faff879e4b591db14662d6728c5b863,255871,255871,1500x2458,1500x2458,unit_2_p2,1,pending_visual_review,
74,74_信仰_1922-04,信仰 觀念의 本體(續),CNTS-00048051884,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048051884,page_003.jpg,ok,bfa509290979fe06cc207ddfef7ae34af9230e375d023e1957b3896ce3c0c32c,bfa509290979fe06cc207ddfef7ae34af9230e375d023e1957b3896ce3c0c32c,245263,245263,1500x2452,1500x2452,unit_3_p3,1,pending_visual_review,
74,74_信仰_1922-04,信仰 觀念의 本體(續),CNTS-00048051884,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048051884,page_004.jpg,ok,5073de8fca58592ce298233f95cdd557bc4ad4c7fe22c8b7d657d93225181e67,5073de8fca58592ce298233f95cdd557bc4ad4c7fe22c8b7d657d93225181e67,265903,265903,1500x2438,1500x2438,unit_4_p4,1,pending_visual_review,
74,74_信仰_1922-04,信仰 觀念의 本體(續),CNTS-00048051884,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048051884,page_005.jpg,ok,2390f6c74c597ec0517c087db651826708f18b40db12b204a33fa8cccea6208d,2390f6c74c597ec0517c087db651826708f18b40db12b204a33fa8cccea6208d,255063,255063,1500x2467,1500x2467,unit_5_p5,1,pending_visual_review,
74,74_信仰_1922-04,信仰 觀念의 本體(續),CNTS-00048051884,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048051884,page_006.jpg,ok,48723380d7e6ab200a68ae92eabd418106b0ed44a8dc83f6fc0ed7a7ded829ae,48723380d7e6ab200a68ae92eabd418106b0ed44a8dc83f6fc0ed7a7ded829ae,25595,25595,1500x2417,1500x2417,unit_6_p6,1,pending_visual_review,
75,75_宗教_1922-05,宗教의 六大 要素,CNTS-00048065528,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048065528,page_001.jpg,ok,24d33a561566aa4ac137365506239bbfc0b63ad34e2c81873aeae62188185c21,24d33a561566aa4ac137365506239bbfc0b63ad34e2c81873aeae62188185c21,229828,229828,1500x2422,1500x2422,unit_1_p1u;unit_2_p1l,2,pending_visual_review,
75,75_宗教_1922-05,宗教의 六大 要素,CNTS-00048065528,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048065528,page_002.jpg,ok,a2287895a26ca2028bd93412c5f5373c6d18c8c96bc4449f4560dc7c13e6cb90,a2287895a26ca2028bd93412c5f5373c6d18c8c96bc4449f4560dc7c13e6cb90,242833,242833,1500x2443,1500x2443,unit_3_p2u;unit_4_p2l,2,pending_visual_review,
75,75_宗教_1922-05,宗教의 六大 要素,CNTS-00048065528,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/CNTS-00048065528,page_003.jpg,ok,9ee2ed73b52bcb0b8cb7d4fafac1bd97fc69e592d5716b283684afeba3878ab5,9ee2ed73b52bcb0b8cb7d4fafac1bd97fc69e592d5716b283684afeba3878ab5,245996,245996,1500x2446,1500x2446,unit_5_p3u;unit_6_p3l,2,pending_visual_review,
79,79_大神2_1918-08,大神師性靈出世說(其二),,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/79_大神2_1918-08,page_001.jpg,ok,78405a2a871f84e2eeac6a05d885691b1b890b0b979e733be1cc94bdcd4b3ba5,78405a2a871f84e2eeac6a05d885691b1b890b0b979e733be1cc94bdcd4b3ba5,199307,199307,1500x2407,1500x2407,unit_1_p1,1,pending_visual_review,cnts_id_null_named_source
79,79_大神2_1918-08,大神師性靈出世說(其二),,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/79_大神2_1918-08,page_002.jpg,ok,baf5ce47202d2efe3438876046d5c66a15b51578ada142f39250105d84bc71fa,baf5ce47202d2efe3438876046d5c66a15b51578ada142f39250105d84bc71fa,252825,252825,1500x2507,1500x2507,unit_2_p2,1,pending_visual_review,cnts_id_null_named_source
79,79_大神2_1918-08,大神師性靈出世說(其二),,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/79_大神2_1918-08,page_003.jpg,ok,b9bc9e95b074172a6292eb81e84461b4ac9330c9f695597d597fc47d785201a3,b9bc9e95b074172a6292eb81e84461b4ac9330c9f695597d597fc47d785201a3,229653,229653,1500x2499,1500x2499,unit_3_p3,1,pending_visual_review,cnts_id_null_named_source
79,79_大神2_1918-08,大神師性靈出世說(其二),,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/79_大神2_1918-08,page_004.jpg,ok,b8a5eae2782d54ec63f44169e9b7a0b4158462f81c6881419afd5e9bab799015,b8a5eae2782d54ec63f44169e9b7a0b4158462f81c6881419afd5e9bab799015,222681,222681,1500x2467,1500x2467,unit_4_p4,1,pending_visual_review,cnts_id_null_named_source
80,80_大神3_1918-09,大神師性靈出世說(其三),,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/80_大神3_1918-09,page_001.jpg,ok,31a337a5866db3ae7f39cba9f4888a9058424575568e46f9338ab4824398da90,31a337a5866db3ae7f39cba9f4888a9058424575568e46f9338ab4824398da90,219335,219335,1500x2511,1500x2511,unit_1_p1,1,pending_visual_review,cnts_id_null_named_source
80,80_大神3_1918-09,大神師性靈出世說(其三),,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/80_大神3_1918-09,page_002.jpg,ok,e641ef66028374fb55d125c72e42ca415de31ec95c555e3cdc84758d2e2b4cba,e641ef66028374fb55d125c72e42ca415de31ec95c555e3cdc84758d2e2b4cba,246474,246474,1500x2593,1500x2593,unit_2_p2,1,pending_visual_review,cnts_id_null_named_source
80,80_大神3_1918-09,大神師性靈出世說(其三),,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/80_大神3_1918-09,page_003.jpg,ok,3a8f0ce4a471b7f7b1e7055604f7cbf978f462a693233ff3ae4a797c392c96f1,3a8f0ce4a471b7f7b1e7055604f7cbf978f462a693233ff3ae4a797c392c96f1,233798,233798,1500x2555,1500x2555,unit_3_p3,1,pending_visual_review,cnts_id_null_named_source
81,81_大神4_1918-10,大神師性靈出世說(其四),,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/81_大神4_1918-10,page_001.jpg,ok,9271285b34caacd5fc7f9bb2797070e3289ec40f5851d88af194990bd8f1529c,9271285b34caacd5fc7f9bb2797070e3289ec40f5851d88af194990bd8f1529c,246784,246784,1500x2487,1500x2487,unit_1_p1,1,pending_visual_review,cnts_id_null_named_source
81,81_大神4_1918-10,大神師性靈出世說(其四),,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/81_大神4_1918-10,page_002.jpg,ok,fa5a387635448faa4d401319a072505d69a8345b5ebdc0faa3cb3d327c6dc53f,fa5a387635448faa4d401319a072505d69a8345b5ebdc0faa3cb3d327c6dc53f,280890,280890,1500x2523,1500x2523,unit_2_p2,1,pending_visual_review,cnts_id_null_named_source
81,81_大神4_1918-10,大神師性靈出世說(其四),,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/81_大神4_1918-10,page_003.jpg,ok,a5242c29a8a5e1fb37c9e8daf41fd26348f06c8357dcdf1c1fd12353e06c3532,a5242c29a8a5e1fb37c9e8daf41fd26348f06c8357dcdf1c1fd12353e06c3532,265997,265997,1500x2471,1500x2471,unit_3_p3,1,pending_visual_review,cnts_id_null_named_source
81,81_大神4_1918-10,大神師性靈出世說(其四),,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/81_大神4_1918-10,page_004.jpg,ok,d32e004753c64c22c4b5c079a43ae4d4bcfb842f905c3e981af768e965271d90,d32e004753c64c22c4b5c079a43ae4d4bcfb842f905c3e981af768e965271d90,268739,268739,1500x2503,1500x2503,unit_4_p4,1,pending_visual_review,cnts_id_null_named_source
82,82_大神5_1918-11,大神師性靈出世說(其五),,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/82_大神5_1918-11,page_001.jpg,ok,5d7c851bbdc55b96dad974e3d80c23ca679f955f4d8edc470b6b11f4f81e7230,5d7c851bbdc55b96dad974e3d80c23ca679f955f4d8edc470b6b11f4f81e7230,188785,188785,1500x2441,1500x2441,unit_1_p1,1,pending_visual_review,cnts_id_null_named_source
82,82_大神5_1918-11,大神師性靈出世說(其五),,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/82_大神5_1918-11,page_002.jpg,ok,94f3d62020801bab066ecb627651d9a7b6dad310da546465b89a90b7d71e0c3e,94f3d62020801bab066ecb627651d9a7b6dad310da546465b89a90b7d71e0c3e,243084,243084,1500x2531,1500x2531,unit_2_p2,1,pending_visual_review,cnts_id_null_named_source
82,82_大神5_1918-11,大神師性靈出世說(其五),,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/82_大神5_1918-11,page_003.jpg,ok,ace45e79d4eaf9b01a8ac5b45de3fcd4e37aa58edf9f7a795f5df9fd2feb5324,ace45e79d4eaf9b01a8ac5b45de3fcd4e37aa58edf9f7a795f5df9fd2feb5324,212393,212393,1500x2459,1500x2459,unit_3_p3,1,pending_visual_review,cnts_id_null_named_source
83,83_現代_1920-03,現代思潮와 事人如天主義,,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/83_現代_1920-03,page_001.jpg,ok,b598bdff95bc118aafef5eb3a7262c6e19349a43833b5586333dcd8c20752702,b598bdff95bc118aafef5eb3a7262c6e19349a43833b5586333dcd8c20752702,183121,183121,1500x2385,1500x2385,unit_1_p1,1,pending_visual_review,cnts_id_null_named_source
83,83_現代_1920-03,現代思潮와 事人如天主義,,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/83_現代_1920-03,page_002.jpg,ok,f5c204b718466a3870b4c68e1071d72c6caaf25fc5f36880b202fdbd5b925416,f5c204b718466a3870b4c68e1071d72c6caaf25fc5f36880b202fdbd5b925416,197401,197401,1500x2391,1500x2391,unit_2_p2,1,pending_visual_review,cnts_id_null_named_source
83,83_現代_1920-03,現代思潮와 事人如天主義,,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/83_現代_1920-03,page_003.jpg,ok,c95b16910b283e27b1781dedcc9fd2a5f1b510bec781d00359f0d7c85ceccb9b,c95b16910b283e27b1781dedcc9fd2a5f1b510bec781d00359f0d7c85ceccb9b,209027,209027,1500x2358,1500x2358,unit_3_p3,1,pending_visual_review,cnts_id_null_named_source
83,83_現代_1920-03,現代思潮와 事人如天主義,,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/83_現代_1920-03,page_004.jpg,ok,1824a0221c2458b4b325320b3b6ef81c21f1cd13b9857889c31d374cd5e4f933,1824a0221c2458b4b325320b3b6ef81c21f1cd13b9857889c31d374cd5e4f933,223421,223421,1500x2398,1500x2398,unit_4_p4,1,pending_visual_review,cnts_id_null_named_source
83,83_現代_1920-03,現代思潮와 事人如天主義,,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/83_現代_1920-03,page_005.jpg,ok,3efec851d3c5c4ec1e4e75488039de01a9d05437ba1eeae15a73ce6c659ba8cf,3efec851d3c5c4ec1e4e75488039de01a9d05437ba1eeae15a73ce6c659ba8cf,215511,215511,1500x2374,1500x2374,unit_5_p5,1,pending_visual_review,cnts_id_null_named_source
83,83_現代_1920-03,現代思潮와 事人如天主義,,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/83_現代_1920-03,page_006.jpg,ok,960e394e66f006a7568991c1ee9ebc9cbb4c2b8c561173f8558304816b1f8895,960e394e66f006a7568991c1ee9ebc9cbb4c2b8c561173f8558304816b1f8895,213264,213264,1500x2369,1500x2369,unit_6_p6,1,pending_visual_review,cnts_id_null_named_source
83,83_現代_1920-03,現代思潮와 事人如天主義,,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/83_現代_1920-03,page_007.jpg,ok,429c970f4b8ab13b3dff1f9afe16da3aa739738c18d048a1bd707355b7e58086,429c970f4b8ab13b3dff1f9afe16da3aa739738c18d048a1bd707355b7e58086,185675,185675,1500x2361,1500x2361,unit_7_p7,1,pending_visual_review,cnts_id_null_named_source
84,84_年齡_1920-12,年齡論,,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/84_年齡_1920-12,page_001.jpg,ok,d234ef18ea251b00bc4f53fde09c94f99ecb8aa561f1e07c049f16277d2923b2,d234ef18ea251b00bc4f53fde09c94f99ecb8aa561f1e07c049f16277d2923b2,204954,204954,1500x2429,1500x2429,unit_1_p1,1,pending_visual_review,cnts_id_null_named_source
84,84_年齡_1920-12,年齡論,,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/84_年齡_1920-12,page_002.jpg,ok,456d10ea9393b9edeb79904bfce8032b46f3addd272e3df7f6f1a0fc085561a0,456d10ea9393b9edeb79904bfce8032b46f3addd272e3df7f6f1a0fc085561a0,239580,239580,1500x2443,1500x2443,unit_2_p2,1,pending_visual_review,cnts_id_null_named_source
84,84_年齡_1920-12,年齡論,,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/84_年齡_1920-12,page_003.jpg,ok,2111ce56f3253dd27b7a1c3ad130c93ba4769dde6fad99913967c92a790df2dd,2111ce56f3253dd27b7a1c3ad130c93ba4769dde6fad99913967c92a790df2dd,217192,217192,1500x2407,1500x2407,unit_3_p3,1,pending_visual_review,cnts_id_null_named_source
84,84_年齡_1920-12,年齡論,,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/84_年齡_1920-12,page_004.jpg,ok,d4cc44c992988fc86720a085d6da4f2d3b340ea41711e4254b4ab735275213c7,d4cc44c992988fc86720a085d6da4f2d3b340ea41711e4254b4ab735275213c7,228031,228031,1500x2452,1500x2452,unit_4_p4,1,pending_visual_review,cnts_id_null_named_source
84,84_年齡_1920-12,年齡論,,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/84_年齡_1920-12,page_005.jpg,ok,0830022d517ac2d2c792108ac35924804119f99ed0652549476489f7376c197b,0830022d517ac2d2c792108ac35924804119f99ed0652549476489f7376c197b,219216,219216,1500x2388,1500x2388,unit_5_p5,1,pending_visual_review,cnts_id_null_named_source
84,84_年齡_1920-12,年齡論,,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/84_年齡_1920-12,page_006.jpg,ok,fa2ddcc5f1f9b689521fe77d630df7cd80af61592a4fad9cda01e17cee02478b,fa2ddcc5f1f9b689521fe77d630df7cd80af61592a4fad9cda01e17cee02478b,230751,230751,1500x2455,1500x2455,unit_6_p6,1,pending_visual_review,cnts_id_null_named_source
84,84_年齡_1920-12,年齡論,,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/84_年齡_1920-12,page_007.jpg,ok,fcd38ad600f2e3e86c408d3bd6d5c010eeb0d0c200c25f004685f260e491f891,fcd38ad600f2e3e86c408d3bd6d5c010eeb0d0c200c25f004685f260e491f891,169500,169500,1500x2383,1500x2383,unit_7_p7,1,pending_visual_review,cnts_id_null_named_source
85,85_사람性_1921-04,사람性의 無窮을 論하노라,,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/85_사람性_1921-04,page_001.jpg,ok,44ffb582eb4e9cd72565ff4b2f3dfbe7f9e8a2b0e0cfc9907cad96e368f503b7,44ffb582eb4e9cd72565ff4b2f3dfbe7f9e8a2b0e0cfc9907cad96e368f503b7,185048,185048,1500x2541,1500x2541,unit_1_p1,1,pending_visual_review,cnts_id_null_named_source
85,85_사람性_1921-04,사람性의 無窮을 論하노라,,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/85_사람性_1921-04,page_002.jpg,ok,b226054ab086da6305caa770d05ccc0199883049c9f5660952e9f2a614c10bc7,b226054ab086da6305caa770d05ccc0199883049c9f5660952e9f2a614c10bc7,233102,233102,1500x2466,1500x2466,unit_2_p2,1,pending_visual_review,cnts_id_null_named_source
85,85_사람性_1921-04,사람性의 無窮을 論하노라,,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/85_사람性_1921-04,page_003.jpg,ok,e543828a38a49c0f1e9d74d06586dd535b7acd3400d12cff6d6085a637757d94,e543828a38a49c0f1e9d74d06586dd535b7acd3400d12cff6d6085a637757d94,252635,252635,1500x2477,1500x2477,unit_3_p3,1,pending_visual_review,cnts_id_null_named_source
85,85_사람性_1921-04,사람性의 無窮을 論하노라,,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/85_사람性_1921-04,page_004.jpg,ok,5cd505221bd6bcee22bb347d64d6e7d455f90b7554037665156138f3644696b8,5cd505221bd6bcee22bb347d64d6e7d455f90b7554037665156138f3644696b8,226640,226640,1500x2481,1500x2481,unit_4_p4,1,pending_visual_review,cnts_id_null_named_source
85,85_사람性_1921-04,사람性의 無窮을 論하노라,,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/85_사람性_1921-04,page_005.jpg,ok,b350187c069a71d67238ceec76119db158a0c4ab30183f78e4aaf7c0f999324b,b350187c069a71d67238ceec76119db158a0c4ab30183f78e4aaf7c0f999324b,216288,216288,1500x2525,1500x2525,unit_5_p5,1,pending_visual_review,cnts_id_null_named_source
85,85_사람性_1921-04,사람性의 無窮을 論하노라,,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/85_사람性_1921-04,page_006.jpg,ok,8fad3e678f5359bb093590583b0837a802ea14de3d1e20dd53b16c3f11ba96a9,8fad3e678f5359bb093590583b0837a802ea14de3d1e20dd53b16c3f11ba96a9,237921,237921,1500x2497,1500x2497,unit_6_p6,1,pending_visual_review,cnts_id_null_named_source
86,86_우리_1921-11,"우리時代의 創造事業, 目下의 急先務를 提案함",,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/86_우리_1921-11,page_001.jpg,ok,7ecaf8cd1cec4cf8f582c863f8ee4499b6ed06fa2653430c79b5f507e44542f5,7ecaf8cd1cec4cf8f582c863f8ee4499b6ed06fa2653430c79b5f507e44542f5,174879,174879,1500x2563,1500x2563,unit_1_p1,1,pending_visual_review,cnts_id_null_named_source
86,86_우리_1921-11,"우리時代의 創造事業, 目下의 急先務를 提案함",,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/86_우리_1921-11,page_002.jpg,ok,300391f4f19d9ce644a67317dd6950c8b5117a4a29f8be8e3d99e4c6ed4150f1,300391f4f19d9ce644a67317dd6950c8b5117a4a29f8be8e3d99e4c6ed4150f1,211961,211961,1500x2481,1500x2481,unit_2_p2,1,pending_visual_review,cnts_id_null_named_source
86,86_우리_1921-11,"우리時代의 創造事業, 目下의 急先務를 提案함",,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/86_우리_1921-11,page_003.jpg,ok,9e7a2d834df186d4454b11f8390bdd0408bec165989e5c4752d2ba668cf5724a,9e7a2d834df186d4454b11f8390bdd0408bec165989e5c4752d2ba668cf5724a,208345,208345,1500x2524,1500x2524,unit_3_p3,1,pending_visual_review,cnts_id_null_named_source
86,86_우리_1921-11,"우리時代의 創造事業, 目下의 急先務를 提案함",,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/86_우리_1921-11,page_004.jpg,ok,b695919aa28edff7321f1f6d33a46943f35b477a9eaf7e7cc7b158e7e7536abf,b695919aa28edff7321f1f6d33a46943f35b477a9eaf7e7cc7b158e7e7536abf,202473,202473,1500x2452,1500x2452,unit_4_p4,1,pending_visual_review,cnts_id_null_named_source
86,86_우리_1921-11,"우리時代의 創造事業, 目下의 急先務를 提案함",,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/86_우리_1921-11,page_005.jpg,ok,60e3ca17ec24849ac5c568e3ebd0d2bb89e059552b8f299d38681d811781340c,60e3ca17ec24849ac5c568e3ebd0d2bb89e059552b8f299d38681d811781340c,209592,209592,1500x2549,1500x2549,unit_5_p5,1,pending_visual_review,cnts_id_null_named_source
86,86_우리_1921-11,"우리時代의 創造事業, 目下의 急先務를 提案함",,raw/journals/cheondogyo_wolbo/nl_bibliography/articles/86_우리_1921-11,page_006.jpg,ok,508f1c579400207cd93fd940753c0506d3de700da8b20effbd2d2e53438a0a1a,508f1c579400207cd93fd940753c0506d3de700da8b20effbd2d2e53438a0a1a,204335,204335,1500x2443,1500x2443,unit_6_p6,1,pending_visual_review,cnts_id_null_named_source
